lang,tag,key,value,title,tgroup,has_templ,parsed,redirect_target,description,image,osmcarto_rendering,on_node,on_way,on_area,on_relation,tags_implies,tags_combination,tags_linked,status,approval_status,statuslink,wikidata
en,seamark:notice:orientation,seamark:notice:orientation,,Key:seamark:notice:orientation,marine navigation,1,1,,Direction of impact in degrees,,,1,0,0,0,,,"seamark:notice:category,seamark:notice:category=no_passage_left,seamark:notice:function=information,seamark:notice:orientation=140,seamark:notice:orientation=325,seamark:type=notice",t,de facto,,
en,seamark:obstruction:category,seamark:obstruction:category,,Key:seamark:obstruction:category,maritime,1,1,,Categorys of obstructions,File:Seamark obstruction.png,,1,0,0,0,,,seamark:type=obstruction,t,de facto,,
en,seamark:obstruction:water_level,seamark:obstruction:water_level,,Key:seamark:obstruction:water_level,marine navigation,1,1,,Water level obstructions,,,1,0,0,0,,,"seamark:obstruction:water_level=awash,seamark:obstruction:water_level=covers,seamark:obstruction:water_level=submerged,seamark:type=obstruction",t,de facto,,
en,seamark:platform:category,seamark:platform:category,,Key:seamark:platform:category,marine,1,1,,Classification of an offshore raised structure.,,,1,0,1,0,,,seamark:type=platform,t,de facto,,
en,seamark:production_area:category,seamark:production_area:category,,Key:seamark:production_area:category,maritime,1,1,,Classification of production areas based on product.,File:Openseamap rendering production area.png,,0,0,1,0,,,seamark:type=production_area,t,de facto,,
en,seamark:radar_reflector,seamark:radar_reflector,,Key:seamark:radar_reflector,marine navigation,1,1,,Radar reflector at buoys or beacons,File:Lateral Red.jpg,,1,0,0,0,,,"seamark:buoy_lateral:reflectivity,seamark:radar_reflector=no,seamark:radar_reflector=yes,seamark:radar_transponder:category",t,de facto,,
en,seamark:radar_transponder:category,seamark:radar_transponder:category,,Key:seamark:radar_transponder:category,marine navigation,1,1,,Categorys of radar transponder,File:RadarStation.png,,1,0,0,0,,,"seamark:radar_reflector=yes,seamark:radar_transponder:group,seamark:radar_transponder:period,seamark:radar_transponder:range,seamark:radar_transponder:sector_end,seamark:radar_transponder:sector_start,seamark:radar_transponder:sequence,seamark:radar_transponder:wavelength,seamark:type=buoy_cardinal,seamark:type=buoy_isolated_danger,seamark:type=buoy_lateral,seamark:type=buoy_safe_water,seamark:type=light_float,seamark:type=light_major,seamark:type=light_minor,seamark:type=light_vessel,seamark:type=virtual_aton",t,de facto,,
en,seamark:radar_transponder:group,seamark:radar_transponder:group,,Key:seamark:radar_transponder:group,marine navigation,1,1,,Group of radar transponder beacon,File:RadarStation.png,,1,0,0,0,,,"seamark:radar_reflector=yes,seamark:radar_transponder:category,seamark:radar_transponder:period,seamark:radar_transponder:range,seamark:radar_transponder:sector_end,seamark:radar_transponder:sector_start,seamark:radar_transponder:sequence,seamark:radar_transponder:wavelength,seamark:type=buoy_cardinal,seamark:type=buoy_isolated_danger,seamark:type=buoy_lateral,seamark:type=buoy_safe_water,seamark:type=light_float,seamark:type=light_major,seamark:type=light_minor,seamark:type=light_vessel",t,de facto,,
en,seamark:radar_transponder:period,seamark:radar_transponder:period,,Key:seamark:radar_transponder:period,marine navigation,1,1,,Period of radar transponder,File:RadarStation.png,,1,0,0,0,,,"seamark:radar_transponder:category,seamark:radar_transponder:group,seamark:radar_transponder:range,seamark:radar_transponder:sector_end,seamark:radar_transponder:sector_start,seamark:radar_transponder:sequence,seamark:radar_transponder:wavelength,seamark:type=buoy_cardinal,seamark:type=buoy_isolated_danger,seamark:type=buoy_lateral,seamark:type=buoy_safe_water,seamark:type=light_float,seamark:type=light_major,seamark:type=light_minor,seamark:type=light_vessel",t,de facto,,
en,seamark:radio_station:category,seamark:radio_station:category,,Key:seamark:radio_station:category,marine navigation,1,1,,Categorys of radio stations,File:RadarStation.png,,1,0,0,0,,,seamark:type=radio_station,t,de facto,,
en,seamark:sea_area:category,seamark:sea_area:category,,Key:seamark:sea_area:category,marine,1,1,,Categories of sea area,,,1,0,1,0,,,seamark:type=sea_area,t,de facto,,
en,seamark:shoreline_construction:category,seamark:shoreline_construction:category,,Key:seamark:shoreline_construction:category,marine,1,1,,Categories of shoreline construction,,,0,1,0,0,,,seamark:type=shoreline_construction,t,de facto,,
en,seamark:shoreline_construction:construction,seamark:shoreline_construction:construction,,Key:seamark:shoreline_construction:construction,marine navigation,1,1,,Construction of shoreline construction,,,0,1,0,0,,,"seamark:shoreline_construction:construction=concreted,seamark:shoreline_construction:construction=loose_boulders,seamark:shoreline_construction:construction=metal,seamark:shoreline_construction:construction=wooden,seamark:type=shoreline_construction",t,de facto,,
en,seamark:signal_station_traffic:category,seamark:signal_station_traffic:category,,Key:seamark:signal_station_traffic:category,marine navigation,1,1,,Categories of signal station,,,1,0,1,0,,,seamark:type=signal_station_traffic,t,de facto,,
en,seamark:small_craft_facility:category,seamark:small_craft_facility:category,,Key:seamark:small_craft_facility:category,maritime,1,1,,Categories of Small craft facility,,,1,0,1,0,,,seamark:type=small_craft_facility,t,de facto,,
en,seamark:topmark:colour,seamark:topmark:colour,,Key:seamark:topmark:colour,marine navigation,1,1,,The colour of the topmark of a sea mark.,,,1,0,0,0,,,"seamark:topmark:colour,seamark:topmark:colour_pattern,seamark:topmark:shape,seamark:type",t,de facto,,
en,seamark:topmark:shape,seamark:topmark:shape,,Key:seamark:topmark:shape,marine navigation,1,1,,The shape of the topmark of a sea mark.,,,1,0,0,0,,,"seamark:topmark:colour,seamark:topmark:colour_pattern,seamark:topmark:shape,seamark:type",t,de facto,,
en,seamark:type,seamark:type,,Key:seamark:type,marine navigation,1,1,,Defines the type of seamarks and other navigation aids for marine charts.,"File:Иллюстрация к статье «Береговые знаки» и «Бакан». Военная энциклопедия Сытина (Санкт-Петербург, 1911-1915).jpg",,1,1,1,0,,,,t,de facto,,
en,seasonal,seasonal,,Key:seasonal,,1,1,,Describes features that depend on seasonal conditions,File:Four seasons.jpg,,1,1,1,1,,,"access=no @ Nov-Apr,gritting,highway,intermittent,intermittent=yes,leisure=ice_rink,natural=wetland,opening_hours,seasonal,seasonal=christmas,seasonal=no,seasonal=spring/summer/autumn/winter/wet_season/dry_season/...,seasonal=yes,shop=farm,snowplowing,temporary,tidal,winter_service,xmas:feature",t,de facto,,
en,seats,seats,,Key:seats,,1,1,,Number of seats on a bench,"File:RHS Garden Hyde Hall, Essex, England - memorial bench.jpg",,1,0,0,0,,amenity=bench,"amenity=bench,amenity=restaurant,capacity,capacity:seats,seats,tourism=alpine_hut",t,de facto,,
en,second_hand,second_hand,,Key:second_hand,shops,1,1,,"Whether a shop, dedicated to a specific kind of good, sells second-hand items",File:Second hand clothes.jpg,,1,0,1,0,,"shop=books,shop=car,shop=clothes,shop=computer","second_hand,second_hand=only,shop,shop=books,shop=car,shop=clothes,shop=computer,shop=second_hand",t,approved,Proposal:Second Hand Shops,
en,segregated,segregated,,Key:segregated,highways,1,1,,Shows if a shared path is segregated or not.,"File:Zeichen 241-30 - getrennter Rad- und Fußweg, StVO 1992.svg",,0,1,0,0,,"access,highway=cycleway/footway/path,oneway","access,bicycle=designated,cycleway:both,cycleway:left,cycleway:right,cycleway:surface,foot=designated,foot=yes,footway:surface,highway=cycleway/footway/path,oneway,segregated,segregated=no,segregated=yes,shoulder,sidewalk,sidewalk:both=yes,sidewalk:left=yes,sidewalk:right=yes,sidewalk=left/right/both",t,de facto,,
en,service,service,,Key:service,properties,1,1,,"Additional information about a service highway/railway/waterway, or about services offered at a business",,,1,1,1,0,,,"highway=service,landuse=railway,oneway=''yes/no'',operator=<name of operator>,railway,railway:track_ref,railway:track_ref=<index number of track>,railway=tram,route=train,service,service=''User Defined'',service=aircraft_control,service=alley,service=car,service=car_shuttle,service=commuter,service=crossover,service=drive-through,service=driveway,service=emergency_access,service=high_speed,service=irrigation,service=long_distance,service=night,service=parking_aisle,service=regional,service=siding,service=slipway,service=spur,service=tourism,service=water_power,service=yard,shop=car,shop=car_repair,type=route,usage,usage=industrial/military,usage=main/branch,usage=main/branch/industrial/military/test,usage=main/branch/…,waterway=canal",t,de facto,,
en,service:bicycle:cleaning,service:bicycle:cleaning,,Key:service:bicycle:cleaning,,1,1,,Bicycles are cleaned in this bicycle shop,,,1,0,1,0,,"service:bicycle:diy,service:bicycle:repair","amenity=bicycle_wash,service:bicycle:cleaning=yes/no,service:bicycle:diy,service:bicycle:pump,service:bicycle:repair,shop=bicycle",t,approved,Proposal:Service:bicycle,
en,service:bicycle:diy,service:bicycle:diy,,Key:service:bicycle:diy,,1,1,,Specifies whether there are tools available for do-it-yourself bike repair in this bicycle shop.,,,1,0,1,0,,service:bicycle:repair,"amenity=bicycle_repair_station,repair=assisted_self_service,service:bicycle:diy=yes/no,service:bicycle:repair,shop=bicycle",t,approved,Proposal:Service:bicycle,
en,service:bicycle:parts,service:bicycle:parts,,Key:service:bicycle:parts,properties,1,1,,Specifies that a shop or other feature offers bicycle parts,File:Bicycle diagram-en.svg,,1,0,1,0,,"name,shop=bicycle,shop=department_store,shop=mall,shop=sports,shop=supermarket","name,service:bicycle:parts,shop,shop=bicycle,shop=department_store,shop=mall,shop=sports,shop=supermarket",t,de facto,,
en,service:bicycle:pump,service:bicycle:pump,,Key:service:bicycle:pump,bicycles,1,1,,Specifies whether a feature offers a free bicycle pump which can be used by the public,,,1,0,1,0,,"amenity=bicycle_repair_station,shop=bicycle","amenity=bicycle_repair_station,amenity=compressed_air,bicycle=yes,compressed_air,service:bicycle:pump,service:bicycle:pump=no,service:bicycle:pump=separate,service:bicycle:pump=yes,shop=bicycle,valves",t,approved,Proposal:Service:bicycle,
en,service:bicycle:rental,service:bicycle:rental,,Key:service:bicycle:rental,,1,1,,Specifies whether a feature offers bicycle rental services.,,,1,0,1,1,,"service:bicycle:repair,service:bicycle:retail,shop=bicycle,tourism=hotel","amenity=bicycle_library,amenity=bicycle_rental,service:bicycle:rental,service:bicycle:repair,service:bicycle:retail,shop=bicycle,shop=rental,tourism=hotel",t,approved,Proposal:Service:bicycle,
en,service:bicycle:repair,service:bicycle:repair,,Key:service:bicycle:repair,,1,1,,Specifies whether bicycles are repaired in this shop.,File:Repairing bicycle Shenandoah Valley Bicycle Festival Our Community Place Harrisonburg VA July 2012.jpg,,1,0,1,0,,"service:bicycle:cleaning,service:bicycle:diy,service:bicycle:pump","amenity=bicycle_repair_station,amenity=bicycle_wash,amenity=community_centre,service:bicycle:cleaning,service:bicycle:diy,service:bicycle:pump,shop=bicycle",t,approved,Proposal:Service:bicycle,
en,service:bicycle:retail,service:bicycle:retail,,Key:service:bicycle:retail,,1,1,,Specifies whether bicycles are sold in this shop.,,,1,0,1,0,,,"name=Halfords,name=West Bridgford Bicycle Workshop,service:bicycle:ebike,service:bicycle:repair=yes,service:bicycle:retail=no,service:bicycle:retail=yes,service:bicycle:retail=yes/no,shop=bicycle,shop=car_parts",t,approved,Proposal:Service:bicycle,
en,service:bicycle:second_hand,service:bicycle:second_hand,,Key:service:bicycle:second_hand,,1,1,,Specifies whether second-hand bicycles are sold in this bicycle shop.,,,1,0,1,0,,,"second_hand=no/yes/only,shop=bicycle",t,approved,Proposal:Service:bicycle,
en,service:vehicle:car_parts,service:vehicle:car_parts,,Key:service:vehicle:car_parts,,1,1,,"A car shop selling auto parts, auto accessories, motor oil, car chemicals, etc.",File:Auto Parts Store.jpg,,1,0,1,0,,"shop=car,shop=car_repair","brand,opening_hours,operator,phone,service:vehicle:*,service:vehicle:car_parts,service:vehicle:car_repair,service:vehicle:electrical,service:vehicle:glass,service:vehicle:inspection,service:vehicle:tyres,shop=car,shop=car_parts,shop=car_repair,shop=wholesale,website,wholesale=car_parts",t,de facto,,
en,service:vehicle:car_repair,service:vehicle:car_repair,,Key:service:vehicle:car_repair,,1,1,,Specifies whether vehicles are repaired in this shop.,File:Hebebühne.JPG,,1,0,1,0,,,"brand,opening_hours,operator,phone,service:vehicle:*,service:vehicle:car_parts,service:vehicle:car_repair,service:vehicle:electrical,service:vehicle:glass,service:vehicle:inspection,service:vehicle:truck_repair,service:vehicle:tyres,shop=car,shop=car_repair,website",t,de facto,,
en,service:vehicle:inspection,service:vehicle:inspection,,Key:service:vehicle:inspection,,1,1,,Specifies whether legally-required vehicle inspection may be performed in this shop.,File:TÜV SÜD-Hauptuntersuchung.jpeg,,1,0,1,0,,"shop=car,shop=car_repair","amenity=vehicle_inspection,brand,motorcycle:safety_inspection,opening_hours,operator,phone,service:vehicle:*,service:vehicle:car_parts,service:vehicle:car_repair,service:vehicle:electrical,service:vehicle:glass,service:vehicle:inspection,service:vehicle:tyres,shop=car,shop=car_repair,website",t,de facto,,
en,service:vehicle:truck_repair,service:vehicle:truck_repair,,Key:service:vehicle:truck_repair,,1,1,,Specifies whether trucks are repaired in this shop.,"File:Haul truck under repair at Brockman 4, September 2018.jpg",,1,0,1,0,,shop=car_repair,"brand,opening_hours,operator,phone,service:vehicle:*,service:vehicle:car_parts,service:vehicle:electrical,service:vehicle:glass,service:vehicle:inspection,service:vehicle:truck_repair,service:vehicle:truck_sales,service:vehicle:tyres,shop=car_repair,website",t,de facto,,
en,service_times:wheelchair,service_times:wheelchair,,Key:service_times:wheelchair,accessibility,1,1,,Indicates when service personnel is available to help wheelchair users.,"File:Portable lift at Eugene station, October 2018.jpg",,1,1,1,1,,,"opening_hours,platform_lift,platform_lift:portable,platform_lift:supervised,public_transport=platform,public_transport=stop_area,ramp,ramp:portable,ramp:supervised,service_times,service_times:wheelchair,service_times:wheelchair=Mo-Fr 08:00-16:00",t,approved,Proposal:Wheelchair_lifts_and_ramps_on_platforms,
en,shelter,shelter,,Key:shelter,public transport,1,1,,To describe if a bus stop has a shelter or not.,"File:02019 1048 (2) Bus station, Żywiecka street, Biała.jpg",,1,1,1,0,,,"amenity=parking,amenity=shelter,amenity=smoking_area,covered,highway=bus_stop,parking=carports,parking=sheds,public_transport,public_transport=platform,shelter=no,shelter=yes,shelter_type,tourism=camp_site",t,de facto,,
en,shelter_type,shelter_type,,Key:shelter_type,,1,1,,A tag to refine an object mapped with tag:amenity=shelter,File:Réunion Maïdo kiosque pique-nique.JPG,,1,0,1,0,,,"access,access=private,amenity=dressing_room,amenity=shelter,amenity=trolley_bay,building=roof,building=train_station,building=transportation,ele,emergency=assembly_point,leisure=bird_hide,leisure=wildlife_hide,military=bunker,name,shelter,shelter_type,shelter_type=lean_to,shelter_type=picnic_shelter,shelter_type=weather_shelter,tourism=wilderness_hut",t,approved,Proposal:Shelter type,
en,shoes,shoes,,Key:shoes,shops,1,1,,Tagged on shops and other features to denote if they sell shoes or not and what type of shoes they sell.,File:Calzados La Americana.JPG,,1,0,1,0,,,"craft=shoemaker,shoes=children,shoes=dancing,shoes=men,shoes=no,shoes=orthopaedic,shoes=sports,shoes=women,shoes=yes,shop,shop=clothes,shop=leather,shop=shoes",t,de facto,,
en,shop,shop,,Key:shop,shops,1,1,,A place selling retail products or services.,File:North london shops.jpg,,1,0,1,0,,"name,opening_hours","addr:city,addr:housenumber,addr:postcode,addr:street,amenity,brand,contact:facebook,contact:phone,contact:twitter,contact:website,delivery,description,drive_through,duty_free,factory_outlet=yes,internet_access,level,name,opening_hours,operator,organic,origin,outlet_store=yes,phone,reusable_packaging:accept,reusable_packaging:offer,second_hand,shop,shop=computer,shop=yes,street_vendor=yes,website,wheelchair,zero_waste",t,approved,Proposal:Shop_(rather_than_amenity=shoptype_above),
